"","COUNTRY","iso3","year","de_jure","weighted_de_jure","pos_total","neg_total","de_jure_count_C","de_jure_count_GOV.PROT","de_jure_count_I","de_jure_count_P","weighted_de_jure_count_C","weighted_de_jure_count_GOV.PROT","weighted_de_jure_count_I","weighted_de_jure_count_P","de_jure_C","de_jure_GOV.PROT","de_jure_I","de_jure_P","weighted_de_jure_C","weighted_de_jure_GOV.PROT","weighted_de_jure_I","weighted_de_jure_P","pos_sum_C","pos_sum_GOV.PROT","pos_sum_I","pos_sum_P","neg_sum_C","neg_sum_GOV.PROT","neg_sum_I","neg_sum_P","legal_rule_count_C","legal_rule_count_GOV.PROT","legal_rule_count_I","legal_rule_count_P","de_jure_total","weighted_de_jure_total","legal_rule_count_total","de_jure_count_EXPRESSION","de_jure_count_OBLIGATION","weighted_de_jure_count_EXPRESSION","weighted_de_jure_count_OBLIGATION","de_jure_EXPRESSION","de_jure_OBLIGATION","weighted_de_jure_EXPRESSION","weighted_de_jure_OBLIGATION","pos_sum_EXPRESSION","pos_sum_OBLIGATION","neg_sum_EXPRESSION","neg_sum_OBLIGATION","legal_rule_count_EXPRESSION","legal_rule_count_OBLIGATION","APPEAL_NONREG","APPEAL_NONREG_CRISIS","APPEAL_REG","APPEAL_REG_CRISIS","C_DISINFO_GEN","C_DISINFO_GEN_CRISIS","C_DISINFO_GEN_DIGI","C_DISINFO_ICCPR","C_DISINFO_ICCPR_CRISIS","C_DISINFO_ICCPR_DIGI","C_DISINFO_NON-ICCPR","C_DISINFO_NON-ICCPR_CRISIS","C_DISINFO_NON-ICCPR_DIGI","C_EXPRESS_ICCPR","C_EXPRESS_ICCPR_CRISIS","C_EXPRESS_ICCPR_DIGI","C_EXPRESS_ICCPR_GOVOFF","C_EXPRESS_NON-ICCPR","C_EXPRESS_NON-ICCPR_CRISIS","C_EXPRESS_NON-ICCPR_DIGI","C_MALINFO_GEN","C_MALINFO_GEN_CRISIS","C_MALINFO_GEN_DIGI","C_MISINFO_GEN","C_MISINFO_GEN_CRISIS","C_MISINFO_GEN_DIGI","C_MISINFO_ICCPR","C_MISINFO_ICCPR_CRISIS","C_MISINFO_ICCPR_DIGI","C_MISINFO_NON-ICCPR","C_MISINFO_NON-ICCPR_CRISIS","C_MISINFO_NON-ICCPR_DIGI","EXEMPTION_LEG","EXEMPTION_LEG_CRISIS","EXEMPTION_SEPLEG","EXEMPTION_SEPLEG_CRISIS","GOV_CENSOR","GOV_CENSOR_CRISIS","GOV_NOWARRANT","GOV_NOWARRANT_CRISIS","GOV_OVERSIGHT","GOV_OVERSIGHT_CRISIS","GOV_REGULATOR","GOV_REGULATOR_CRISIS","GOV_WARRANT","GOV_WARRANT_CRISIS","IM_CORRECT","IM_CORRECT_CRISIS","IM_DAILY","IM_DAILY_CRISIS","IM_DATA","IM_DATA_CRISIS","IM_DEPLATFORM","IM_DEPLATFORM_CRISIS","IM_EMERGENCY","IM_EMERGENCY_CRISIS","IM_FUNDING","IM_FUNDING_CRISIS","IM_LICENSE","IM_LICENSE_CRISIS","IM_OVERSIGHT","IM_OVERSIGHT_CRISIS","IM_PREVENTION","IM_PREVENTION_CRISIS","IM_PUBINTEREST","IM_PUBINTEREST_CRISIS","IM_REPORT","IM_REPORT_CRISIS","I_DISINFO_GEN","I_DISINFO_GEN_CRISIS","I_DISINFO_GEN_DIGI","I_DISINFO_ICCPR","I_DISINFO_ICCPR_CRISIS","I_DISINFO_ICCPR_DIGI","I_DISINFO_NON-ICCPR","I_DISINFO_NON-ICCPR_CRISIS","I_DISINFO_NON-ICCPR_DIGI","I_EXPRESS_ICCPR","I_EXPRESS_ICCPR_CRISIS","I_EXPRESS_ICCPR_DIGI","I_EXPRESS_NON-ICCPR","I_EXPRESS_NON-ICCPR_CRISIS","I_EXPRESS_NON-ICCPR_DIGI","I_MALINFO_GEN","I_MALINFO_GEN_CRISIS","I_MALINFO_GEN_DIGI","I_MISINFO_GEN","I_MISINFO_GEN_CRISIS","I_MISINFO_GEN_DIGI","I_MISINFO_ICCPR","I_MISINFO_ICCPR_CRISIS","I_MISINFO_ICCPR_DIGI","I_MISINFO_NON-ICCPR","I_MISINFO_NON-ICCPR_CRISIS","I_MISINFO_NON-ICCPR_DIGI","LAWSUIT_LAWSUIT","LAWSUIT_LAWSUIT_CRISIS","PRESS_CORRECT","PRESS_CORRECT_CRISIS","PRESS_FUNDING","PRESS_FUNDING_CRISIS","PRESS_LICENSE","PRESS_LICENSE_CRISIS","PRESS_OVERSIGHT","PRESS_OVERSIGHT_CRISIS","PRESS_REPORT","PRESS_REPORT_CRISIS","P_DISINFO_GEN","P_DISINFO_GEN_CRISIS","P_DISINFO_GEN_DIGI","P_DISINFO_ICCPR","P_DISINFO_ICCPR_CRISIS","P_DISINFO_ICCPR_DIGI","P_DISINFO_NON-ICCPR","P_DISINFO_NON-ICCPR_CRISIS","P_DISINFO_NON-ICCPR_DIGI","P_EXPRESS_ICCPR","P_EXPRESS_ICCPR_CRISIS","P_EXPRESS_ICCPR_DIGI","P_EXPRESS_NON-ICCPR","P_EXPRESS_NON-ICCPR_CRISIS","P_EXPRESS_NON-ICCPR_DIGI","P_MALINFO_GEN","P_MALINFO_GEN_CRISIS","P_MALINFO_GEN_DIGI","P_MISINFO_GEN","P_MISINFO_GEN_CRISIS","P_MISINFO_GEN_DIGI","P_MISINFO_ICCPR","P_MISINFO_ICCPR_CRISIS","P_MISINFO_ICCPR_DIGI","P_MISINFO_NON-ICCPR","P_MISINFO_NON-ICCPR_CRISIS","P_MISINFO_NON-ICCPR_DIGI","REG_RULES","REG_RULES_CRISIS"
"113","Lesotho","LSO",2020,-1,-0.666666666666667,0,-1,0,0,0,-1,0,0,0,-0.666666666666667,0,0,0,-1,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,-1,0,0,0,1,-1,-0.666666666666667,1,-1,0,-0.666666666666667,0,-1,0,-0.666666666666667,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"114","Lesotho","LSO",2021,-1,-0.777777777777778,0,-1,-1,0,0,0,-0.777777777777778,0,0,0,-1,0,0,0,-0.777777777777778,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,-0.777777777777778,1,-1,0,-0.777777777777778,0,-1,0,-0.777777777777778,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","Malawi","MWI",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","Malawi","MWI",1930,0,-0.037037037037037,3,-3,0,0,0,0,-0.222222222222222,0,0,0,0,0,0,0,-0.037037037037037,0,0,0,3,0,0,0,-3,0,0,0,6,0,0,0,0,-0.222222222222222,6,0,0,-0.222222222222222,0,0,0,-0.037037037037037,0,3,0,-3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","Malawi","MWI",1960,-0.272727272727273,-0.292929292929293,4,-7,-2,-1,0,0,-2.22222222222222,-1,0,0,-0.2,-1,0,0,-0.222222222222222,-1,0,0,4,0,0,0,-6,-1,0,0,10,1,0,0,-3,-3.22222222222222,11,-2,-1,-2.22222222222222,-1,-0.2,-1,-0.222222222222222,-1,4,0,-6,-1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","Malawi","MWI",1993,0,-0.037037037037037,3,-3,0,0,0,0,-0.222222222222222,0,0,0,0,0,0,0,-0.037037037037037,0,0,0,3,0,0,0,-3,0,0,0,6,0,0,0,0,-0.222222222222222,6,0,0,-0.222222222222222,0,0,0,-0.037037037037037,0,3,0,-3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","Malawi","MWI",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","Malawi","MWI",2017,0.777777777777778,0.712962962962963,15,-1,6,3,2,3,6,3,1.33333333333333,2.5,1,0.6,0.5,1,1,0.6,0.333333333333333,0.833333333333333,6,4,2,3,0,-1,0,0,6,5,4,3,14,12.8333333333333,18,6,8,6,6.83333333333333,1,0.666666666666667,1,0.569444444444444,6,9,0,-1,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"121","Malawi","MWI",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","Malaysia","MYS",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","Malaysia","MYS",1998,0.764705882352941,0.633986928104575,15,-2,3,4,6,0,2.77777777777778,4,4,0,1,0.666666666666667,0.75,0,0.925925925925926,0.666666666666667,0.5,0,3,5,7,0,0,-1,-1,0,3,6,8,0,13,10.7777777777778,17,5,8,4.11111111111111,6.66666666666667,0.714285714285714,0.8,0.587301587301587,0.666666666666667,6,9,-1,-1,7,10,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"124","Malaysia","MYS",2021,0.619047619047619,0.505291005291005,17,-4,4,3,6,0,3.44444444444444,3.16666666666667,4,0,1,0.333333333333333,0.75,0,0.861111111111111,0.351851851851852,0.5,0,4,6,7,0,0,-3,-1,0,4,9,8,0,13,10.6111111111111,21,6,7,4.77777777777778,5.83333333333333,0.75,0.538461538461538,0.597222222222222,0.448717948717949,7,10,-1,-3,8,13,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"125","Malaysia","MYS",2025,0.636363636363636,0.52020202020202,9,-2,5,-1,3,0,4.44444444444444,-0.833333333333333,2.11111111111111,0,1,-0.333333333333333,1,0,0.888888888888889,-0.277777777777778,0.703703703703704,0,5,1,3,0,0,-2,0,0,5,3,3,0,7,5.72222222222222,11,6,1,5.22222222222222,0.5,1,0.2,0.87037037037037,0.1,6,3,0,-2,6,5,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","Malta","MLT",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","Malta","MLT",2012,1,0.763888888888889,4,0,0,0,0,4,0,0,0,3.05555555555556,0,0,0,1,0,0,0,0.763888888888889,0,0,0,4,0,0,0,0,0,0,0,4,4,3.05555555555556,4,3,1,2.22222222222222,0.833333333333333,1,1,0.740740740740741,0.833333333333333,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"128","Malta","MLT",2018,1,0.814814814814815,9,0,2,1,1,5,1.77777777777778,1,0.666666666666667,3.88888888888889,1,1,1,1,0.888888888888889,1,0.666666666666667,0.777777777777778,2,1,1,5,0,0,0,0,2,1,1,5,9,7.33333333333333,9,5,4,4,3.33333333333333,1,1,0.8,0.833333333333333,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"129","Myanmar","MMR",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Myanmar","MMR",2004,1,0.944444444444444,2,0,2,0,0,0,1.88888888888889,0,0,0,1,0,0,0,0.944444444444444,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1.88888888888889,2,2,0,1.88888888888889,0,1,0,0.944444444444444,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","Myanmar","MMR",2013,0.8,0.711111111111111,9,-1,5,2,1,0,4.44444444444444,2,0.666666666666667,0,1,0.5,1,0,0.888888888888889,0.5,0.666666666666667,0,5,3,1,0,0,-1,0,0,5,4,1,0,8,7.11111111111111,10,5,3,4.44444444444444,2.66666666666667,1,0.6,0.888888888888889,0.533333333333333,5,4,0,-1,5,5,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","Myanmar","MMR",2021,0.857142857142857,0.746031746031746,13,-1,9,2,1,0,7.77777777777778,2,0.666666666666667,0,1,0.5,1,0,0.864197530864197,0.5,0.666666666666667,0,9,3,1,0,0,-1,0,0,9,4,1,0,12,10.4444444444444,14,9,3,7.77777777777778,2.66666666666667,1,0.6,0.864197530864197,0.533333333333333,9,4,0,-1,9,5,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","Namibia","NAM",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","Namibia","NAM",2020,1,0.888888888888889,2,0,2,0,0,0,1.77777777777778,0,0,0,1,0,0,0,0.888888888888889,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1.77777777777778,2,2,0,1.77777777777778,0,1,0,0.888888888888889,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","Namibia","NAM",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","Nepal","NPL",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","Nicaragua","NIC",1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","Nicaragua","NIC",2020,0.916666666666667,0.712962962962963,23,-1,15,2,5,0,11.7777777777778,2,3.33333333333333,0,1,0.5,1,0,0.785185185185185,0.5,0.666666666666667,0,15,3,5,0,0,-1,0,0,15,4,5,0,22,17.1111111111111,24,16,6,12.4444444444444,4.66666666666667,1,0.75,0.777777777777778,0.583333333333333,16,7,0,-1,16,8,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
